node_id,produced,capacity
p0,25.65620399303809,25.65620399303809
p1,2.9106401247158433,2.9106401247158433
p2,0.0,126.46466170278195
p3,41.98936872748657,41.98936872748657
p4,2.2730348382323813,2.2730348382323813
p5,21.230670475179714,21.230670475179714
p7,183.5684009849049,183.5684009849049
p8,39.32212494819318,39.32212494819318
p10,137.5006519310014,141.89425658632553
p11,28.576795356900213,28.576795356900213
p13,1.839366115896923,1.839366115896923
p14,1.4936307863857716,1.4936307863857716
p15,0.0,26.380243552129645
p16,4.019933468169714,4.019933468169714
p17,2.7924545250706005,2.7924545250706005
p18,32.77645832563122,32.77645832563122
p19,29.207118687961042,29.207118687961042
p20,4.650237605463496,4.650237605463496
p21,59.3483383684873,59.3483383684873
p22,13.441715371269021,13.441715371269021
p23,0.0,8.958347693305097
p24,16.69385234647648,16.69385234647648
p25,20.54326115627599,20.54326115627599
p28,63.48016692812437,63.48016692812437
p29,2.590889884085436,2.590889884085436
p30,1.1759644794668025,1.1759644794668025
p32,4.543189793549662,4.543189793549662
p33,2.1184243665276727,2.1184243665276727
p34,5.435766130204836,5.435766130204836
p35,0.0,12.80898185727909
p37,29.919112877090285,29.919112877090285
p38,1.3237082964910714,1.3237082964910714
p39,3.984481405706178,3.984481405706178
p40,8.912427155872738,8.912427155872738
p41,8.186493556724697,8.186493556724697
p42,9.338547191527223,9.338547191527223
p43,8.94039933539562,8.94039933539562
p45,13.479009816293601,13.479009816293601
p47,78.39172781292895,78.39172781292895
p49,8.851533939376573,8.851533939376573
