node_id,produced,capacity
p0,2.612826707718816,2.612826707718816
p1,0.0,1.3200298763758902
p2,0.0,16.226147452804486
p3,7.971500251222846,7.971500251222846
p4,2.143549362818317,2.143549362818317
p5,17.37193608567489,17.37193608567489
p6,12.484851512319512,12.484851512319512
p7,13.140130365061802,13.140130365061802
p8,17.19977017825448,17.19977017825448
p9,10.131481275935233,10.131481275935233
p10,0.0,5.268199669052185
p11,22.273185456647816,22.273185456647816
p12,0.0,12.33970220695262
p13,3.3896324830121682,3.3896324830121682
p14,3.8569821552964534,3.8569821552964534
p15,3.0436627507721647,3.0436627507721647
p16,6.952255895280972,6.952255895280972
p17,2.409746586561719,2.409746586561719
p18,0.0,3.074903873110802
p19,21.83416465651519,21.83416465651519
p20,10.411510136011458,10.411510136011458
p21,12.989113614248204,12.989113614248204
p22,3.178054692167745,3.178054692167745
p23,1.9999294608513978,1.9999294608513978
p24,0.0,23.18587371509641
p25,1.5146604749071144,1.5146604749071144
p26,13.09018613936414,13.09018613936414
p27,4.77560400377688,4.77560400377688
p28,1.8189196297343215,1.8189196297343215
p30,2.8385453618845817,2.8385453618845817
p31,8.351192618219242,8.351192618219242
p32,2.674701833746668,2.674701833746668
p33,0.0,6.217178715984776
p34,6.53873116970974,6.53873116970974
p35,1.2364798231500023,1.2364798231500023
p36,11.21010768667036,16.793089386058366
p37,2.4614732667860397,2.4614732667860397
p38,3.32154366220842,3.32154366220842
p39,5.853688968934406,5.853688968934406
p40,0.0,4.957599128527944
p41,0.0,3.4342682020900277
p42,3.9240769235621547,3.9240769235621547
p43,9.879039966008902,9.879039966008902
p44,1.3078877607957955,1.3078877607957955
p45,0.0,21.781793072436034
p46,2.8755277246969837,2.8755277246969837
p47,0.0,6.348991507636132
p48,0.0,4.355522617227039
p49,3.266507667719961,3.266507667719961
