node_id,produced,capacity
p0,16.326675268296967,16.326675268296967
p1,1.852225533910082,1.852225533910082
p2,80.47751199267942,80.47751199267942
p3,26.72050737203691,26.72050737203691
p4,1.446476715238788,1.446476715238788
p5,13.510426666023456,13.510426666023456
p7,116.81625517221222,116.81625517221222
p8,25.023170421577476,25.023170421577476
p10,90.29634510038898,90.29634510038898
p11,18.185233408936497,18.185233408936497
p13,1.1705057101162237,1.1705057101162237
p14,0.9504923186091273,0.9504923186091273
p15,16.78742771499159,16.78742771499159
p16,2.5581394797443635,2.5581394797443635
p17,1.7770165159540185,1.7770165159540185
p18,20.857746207219865,20.857746207219865
p19,18.58634825597521,18.58634825597521
p20,2.9592421125676793,2.9592421125676793
p21,37.767124416310104,37.767124416310104
p22,8.553818872625742,8.553818872625742
p23,5.700766713921425,5.700766713921425
p24,10.623360584121396,10.623360584121396
p25,13.072984372175629,13.072984372175629
p28,40.396469863351875,40.396469863351875
p29,1.6487481080543684,1.6487481080543684
p30,0.7483410323879652,0.7483410323879652
p32,2.891120777713421,2.891120777713421
p33,1.3480882332448827,1.3480882332448827
p34,3.4591239010394412,3.4591239010394412
p35,8.151170272813966,8.151170272813966
p37,19.039435467239272,19.039435467239272
p38,0.8423598250397727,0.8423598250397727
p39,2.535579076358477,2.535579076358477
p40,5.671544553737197,5.671544553737197
p41,5.209586808824807,5.209586808824807
p42,5.942711849153687,5.942711849153687
p43,5.689345031615395,5.689345031615395
p45,8.577551701277745,8.577551701277745
p47,49.885644971863876,49.885644971863876
p49,5.632794325057819,5.632794325057819
