id,name,iso3,geometry,lat,lon,export,import,trans,throughput
port306,Dubayy_United Arab Emirates,ARE,POINT (55.29082099846359 25.2733736237582),25.273373623758204,55.29082099846359,4937872846.970124,292585844.0657755,13583281549.632843,18813740240.668743
port685,Malabo_Equatorial Guinea,GNQ,POINT (8.734459388136063 3.769523972206384),3.7695239722063842,8.734459388136063,4918079958.227112,573997023.0612893,6765607879.000651,12257684860.289051
port373,Galveston_U.S.A.,USA,POINT (-94.80456984576391 29.30976119320005),29.30976119320005,-94.80456984576391,4881892494.598069,2508706162.6592207,283298197.711441,7673896854.968731
port787,Nakhodka_Russia,RUS,POINT (132.8873389265869 42.80369016691854),42.80369016691854,132.88733892658686,4860419734.631188,117854411.65234834,14870299.226826468,4993144445.510364
port1418,Yokosuka Ko_Japan,JPN,POINT (139.6535592154108 35.32099664063071),35.32099664063071,139.6535592154108,4858985003.504759,2490974181.2756257,266227602.88020745,7616186787.660591
port161,Botany Bay_Australia,AUS,POINT (151.2158951934467 -33.98153450901857),-33.98153450901857,151.2158951934467,4806302002.122312,48013620554.26446,12946263507.00002,65766186063.386795
port494,Inchon_South Korea,KOR,POINT (126.6200823506064 37.44435778450925),37.44435778450925,126.62008235060642,4789001270.566637,24054225496.709343,746004039.0659008,29589230806.34188
port319,El Jorf Lasfar_Morocco,MAR,POINT (-8.609401597566807 33.11351890616566),33.11351890616566,-8.609401597566807,4753283571.808446,6072145914.974088,91244.57923582515,10825520731.361769
port1381,Walvis Bay_Namibia,NAM,POINT (14.48950620646175 -22.95358267934519),-22.95358267934519,14.489506206461746,4752930169.372008,2574658196.9286366,6068467405.924755,13396055772.225399
port102,Balikpapa_Indonesia,IDN,POINT (116.7959799507493 -1.202534485771115),-1.202534485771115,116.79597995074931,4746443034.42911,3995915507.8285584,169513455.10226107,8911871997.359928
port973,Port Owendo_Gabon,GAB,POINT (9.499877013129524 0.2972698238458409),0.29726982384584094,9.499877013129524,4704846288.25082,614330792.865437,16691321.397413498,5335868402.51367
port1015,Porvoo_Finland,FIN,POINT (25.53603861196135 60.31212422462844),60.31212422462844,25.53603861196135,4691511976.515173,4224206589.30608,1448821157.5473506,10364539723.368603
port354,Fredericia_Denmark,DNK,POINT (9.746943976209499 55.55789495739138),55.55789495739138,9.746943976209499,4673929991.111821,4279785439.9380345,220739302.6911167,9174454733.740973
port1128,Sakai-Senboku_Japan,JPN,POINT (135.4223814912943 34.55784019671662),34.55784019671662,135.42238149129432,4621757017.715521,11821964468.223402,5685696868.493742,22129418354.432663
port175,Brofjorden_Sweden,SWE,POINT (11.42568914451695 58.34819267239734),58.34819267239734,11.425689144516953,4605930651.39127,4711035819.060731,2102609595.0212917,11419576065.473291
port88,Bahia De Matarani_Peru,PER,POINT (-72.10778779112583 -17.0046334131758),-17.004633413175803,-72.10778779112583,4598567044.784112,822761577.9555856,2589022.7571675964,5423917645.496865
port1047,Puerto Ilo_Peru,PER,POINT (-71.3576876233676 -17.61873150510724),-17.61873150510724,-71.3576876233676,4528277634.028739,3287150881.1767335,259351580.6196361,8074780095.8251095
port1374,Vostochnyy_Russia,RUS,POINT (133.0528357662347 42.73190378305415),42.73190378305415,133.05283576623467,4526632639.8267,1225698523.9026663,450970314.8105116,6203301478.539878
port1075,Quebec_Canada,CAN,POINT (-71.20615814982528 46.79533437486303),46.79533437486303,-71.20615814982528,4491980318.747854,5870764654.120278,1054707960.7521074,11417452933.620241
port765,Montoir_France,FRA,POINT (-2.128279075982695 47.302700732031),47.302700732031,-2.128279075982695,4479479196.934379,6216997629.916403,1182750106.9039917,11879226933.754772
port259,Conchan Oil Terminal_Peru,PER,POINT (-76.92678341568801 -12.24899240045534),-12.248992400455338,-76.926783415688,4479182437.1557045,4164464024.436309,152098329.3999137,8795744790.991928
port915,Pohang_South Korea,KOR,POINT (129.408734832754 36.03523851622592),36.03523851622592,129.40873483275405,4450141998.054198,20847949654.396297,48073.59613914683,25298139726.046635
port435,Haifa_Israel,ISR,POINT (35.03502309809758 32.81051126566313),32.81051126566313,35.03502309809758,4416828736.201418,9658149601.57245,96881222.2601055,14171859560.033974
port966,Port Lyttelton_New Zealand,NZL,POINT (172.7240293407085 -43.6067476728045),-43.6067476728045,172.72402934070848,4410177529.482168,3652301544.4077535,225419834.89467153,8287898908.784593
port466,Hiroshima_Japan,JPN,POINT (132.455775082018 34.3474465774322),34.3474465774322,132.45577508201796,4404607177.346073,4218055336.6522613,2371425102.8326445,10994087616.830978
port1429,Zhoushan_China,CHN,POINT (122.1008368320992 30.05635031865622),30.056350318656218,122.10083683209919,4388518327.315433,6485012395.655912,430314807.92636657,11303845530.89771
port91,Bahia San Nicolas_Peru,PER,POINT (-75.23949266740421 -15.25817876854193),-15.258178768541931,-75.2394926674042,4377847708.232824,43515910.104605615,0.0,4421363618.33743
port1399,"Wilmington, NC_U.S.A.",USA,POINT (-77.95014842805263 34.20514712940604),34.205147129406036,-77.95014842805263,4377684921.282255,7327261208.58625,849103559.402734,12554049689.27124
port851,Onne_Nigeria,NGA,POINT (7.158459416672777 4.688025553488681),4.688025553488681,7.158459416672777,4310556786.552416,3064923725.262198,99467044.9661088,7474947556.780722
port235,Chennai (Madras)_India,IND,POINT (80.2942507382557 13.10046724124775),13.10046724124775,80.2942507382557,4244240260.885766,11804263710.985119,4156706791.182644,20205210763.053528
port679,Magdalla_India,IND,POINT (72.67743533122422 21.13429214060182),21.134292140601822,72.67743533122422,4196624056.5178585,17264072170.70764,56469912.47670591,21517166139.70221
port1241,Swanport_U.S.A.,USA,POINT (-146.3836033745088 61.08345855738029),61.08345855738029,-146.38360337450882,4171289476.0434303,87196868.93320107,187653155.85871044,4446139500.835341
port537,Kanazawa_Japan,JPN,POINT (136.6143047443885 36.61653903350066),36.616539033500665,136.6143047443885,4171211007.134742,1376016179.523146,421190564.2620166,5968417750.919904
port555,Kawasaki Ko_Japan,JPN,POINT (139.7484705024014 35.50702516990109),35.50702516990109,139.74847050240137,4167812054.272619,11852137781.636013,317817531.24986535,16337767367.158497
port729,Melbourne_Australia,AUS,POINT (144.917559683261 -37.82817815890304),-37.82817815890304,144.91755968326098,4154342942.562452,29277490845.801907,5391623678.305516,38823457466.669876
port701,Map Ta Phut_Thailand,THA,POINT (101.1421513356401 12.68571374720855),12.685713747208547,101.14215133564011,4137136453.0922117,19381137233.349636,1210322.7260181205,23519484009.167866
port681,Mailiao_Taiwan,TWN,POINT (120.1959404118116 23.7914854747917),23.791485474791703,120.19594041181162,4119098453.382064,7704298255.704419,0.0,11823396709.086483
port2,Aberdeen_U.S.A.,USA,POINT (-123.8477524839649 46.96598222694922),46.96598222694922,-123.84775248396487,4112653001.410749,1009989258.7962085,0.0,5122642260.206958
port140,Belem_Brazil,BRA,POINT (-48.65985859706124 -1.500690214501778),-1.5006902145017782,-48.65985859706124,4089711693.678091,1862532462.5896082,5046338.0617076475,5957290494.329407
port1165,Sapele_Nigeria,NGA,POINT (5.647356031176507 5.921430708974314),5.921430708974314,5.647356031176507,4040991181.491847,1623607073.1606324,1651039.8037160835,5666249294.456195
port970,Port Moresby_Papua New Guinea,PNG,POINT (147.0845337079785 -9.400125205998156),-9.400125205998156,147.08453370797847,4031682417.2111883,816523795.3961017,924432482.1910704,5772638694.798361
port299,Douala_Cameroon,CMR,POINT (9.683368801434446 4.052880864615648),4.0528808646156484,9.683368801434446,4016267506.0101843,2090687574.115859,1054308.5111328063,6108009388.6371765
port1041,Puerto De Garrucha_Spain,ESP,POINT (-1.817859986020861 37.18231033325254),37.182310333252545,-1.8178599860208609,4008201578.741586,33331390.646830194,7521375.436429999,4049054344.8248463
port635,Las Palmas_Spain,ESP,POINT (-15.41136132181842 28.1480498490916),28.1480498490916,-15.411361321818424,3977813912.395227,9577455782.79592,22916890767.623455,36472160462.814606
port1027,Puerto Bolivar_Colombia,COL,POINT (-71.9625703096812 12.25028034769661),12.250280347696615,-71.9625703096812,3957253744.7512655,36334959.22703422,274078.0672474181,3993862782.045547
port1255,Takoradi_Ghana,GHA,POINT (-1.741934420699151 4.891730058849944),4.891730058849944,-1.7419344206991512,3951683416.4033403,2506717195.132053,191316.31029542745,6458591927.845688
port1326,Tuapse_Russia,RUS,POINT (39.08508650861091 44.09933265290091),44.099332652900905,39.08508650861091,3913311092.066965,480011091.50178885,33049207.33913791,4426371390.907892
port351,Fos_France,FRA,POINT (4.887000028740862 43.43756489617473),43.437564896174734,4.887000028740862,3894036401.987033,11126727413.284529,337287812.911168,15358051628.182728
port218,Cartagena_Colombia,COL,POINT (-75.51291157787148 10.33500602198893),10.335006021988931,-75.51291157787148,3862529233.977272,14052539867.009893,17209146739.661724,35124215840.648895
port617,La Coruna_Spain,ESP,POINT (-8.453196365026569 43.34262512954117),43.34262512954117,-8.45319636502657,3835148894.8730345,8559560939.101872,1474849496.8753276,13869559330.850235
port795,Napoli_Italy,ITA,POINT (14.27890855240316 40.83924659036693),40.83924659036693,14.278908552403157,3831446336.7464223,4998020314.235461,8502411432.602515,17331878083.5844
port92,Bahia San Vicente_Chile,CHL,POINT (-73.12199870128266 -36.7428769892689),-36.7428769892689,-73.12199870128266,3791642934.651366,1491425086.8355212,1960026951.1895874,7243094972.676475
port720,Matsuyama_Japan,JPN,POINT (132.6990995522379 33.81872817211092),33.81872817211092,132.69909955223787,3786634478.625101,4439616213.672609,56929202.96794348,8283179895.265654
port4,Abidjan_Cote d'Ivoire,CIV,POINT (-4.010908317124335 5.283956222532622),5.2839562225326215,-4.010908317124335,3757537870.743408,5719056375.826455,107437571.60313097,9584031818.172993
port823,Niihama_Japan,JPN,POINT (133.2185303979155 33.95565622796276),33.95565622796276,133.21853039791554,3755781818.9862,1828861343.4128358,2809318.9058536286,5587452481.304889
