id,scenario,name,iso3,Continent_Code,vessel_type_main,throughput_factor,Fuel_tons_route,Fuel_tons_route_slow,Fuel_tons_route_future,Fuel_tons_route_slow_future
port147,SSP1-RCP2.6-Reg,Bergen_Norway,NOR,EU,RoRo,1.1730219635710701,473.64354333919835,473.64354333919835,555.5942792405057,555.5942792405057
port147,SSP1-RCP4.5-Multi,Bergen_Norway,NOR,EU,RoRo,1.1948681815242435,473.64354333919835,473.64354333919835,565.9415993204071,565.9415993204071
port147,SSP1-RCP4.5-Reg,Bergen_Norway,NOR,EU,RoRo,1.1816178353469238,473.64354333919835,473.64354333919835,559.6656584065104,559.6656584065104
port147,SSP2-RCP2.6-Multi,Bergen_Norway,NOR,EU,RoRo,1.085415508344603,473.64354333919835,473.64354333919835,514.1000473676551,514.1000473676551
port147,SSP2-RCP2.6-Reg,Bergen_Norway,NOR,EU,RoRo,1.0747101953620148,473.64354333919835,473.64354333919835,509.0295449940268,509.0295449940268
port147,SSP2-RCP4.5-Multi,Bergen_Norway,NOR,EU,RoRo,1.1653811691983145,473.64354333919835,473.64354333919835,551.9752663198675,551.9752663198675
port147,SSP2-RCP4.5-Reg,Bergen_Norway,NOR,EU,RoRo,1.1531244544419965,473.64354333919835,473.64354333919835,546.1699525129873,546.1699525129873
port147,SSP2-RCP8.5-Multi,Bergen_Norway,NOR,EU,RoRo,1.2713821614927692,473.64354333919835,473.64354333919835,602.181951907684,602.181951907684
port147,SSP2-RCP8.5-Reg,Bergen_Norway,NOR,EU,RoRo,1.2570689374084847,473.64354333919835,473.64354333919835,595.4025857357956,595.4025857357956
port147,SSP5-RCP4.5-Multi,Bergen_Norway,NOR,EU,RoRo,1.8672680284373981,473.64354333919835,473.64354333919835,884.4194453530882,884.4194453530882
port147,SSP5-RCP4.5-Reg,Bergen_Norway,NOR,EU,RoRo,1.8481215683946888,473.64354333919835,473.64354333919835,875.350848176057,875.350848176057
port147,SSP5-RCP8.5-Multi,Bergen_Norway,NOR,EU,RoRo,2.0257967064545426,473.64354333919835,473.64354333919835,959.5055301300074,959.5055301300074
port147,SSP5-RCP8.5-Reg,Bergen_Norway,NOR,EU,RoRo,2.0034114401577536,473.64354333919835,473.64354333919835,948.9028932826047,948.9028932826047
port147,SSP1-RCP2.6-Multi,Bergen_Norway,NOR,EU,Tanker,0.6792116786489201,26.53726436101126,26.53726436101126,18.02441987339262,18.02441987339262
port147,SSP1-RCP2.6-Reg,Bergen_Norway,NOR,EU,Tanker,0.6780492997527547,26.53726436101126,26.53726436101126,17.99357351733742,17.99357351733742
port147,SSP1-RCP4.5-Multi,Bergen_Norway,NOR,EU,Tanker,0.8954544763249556,26.53726436101126,26.53726436101126,23.762912161486245,23.762912161486245
port147,SSP1-RCP4.5-Reg,Bergen_Norway,NOR,EU,Tanker,0.8948597677348384,26.53726436101126,26.53726436101126,23.747130222412544,23.747130222412544
port147,SSP2-RCP2.6-Multi,Bergen_Norway,NOR,EU,Tanker,0.6758408260588122,26.53726436101126,26.53726436101126,17.93496666708693,17.93496666708693
port147,SSP2-RCP2.6-Reg,Bergen_Norway,NOR,EU,Tanker,0.6739633520392936,26.53726436101126,26.53726436101126,17.885143642700033,17.885143642700033
port147,SSP2-RCP4.5-Multi,Bergen_Norway,NOR,EU,Tanker,0.878877865428668,26.53726436101126,26.53726436101126,23.32301425592184,23.32301425592184
port147,SSP2-RCP4.5-Reg,Bergen_Norway,NOR,EU,Tanker,0.8774093731287878,26.53726436101126,26.53726436101126,23.28404448754781,23.28404448754781
port147,SSP2-RCP8.5-Multi,Bergen_Norway,NOR,EU,Tanker,1.1480199873840582,26.53726436101126,26.53726436101126,30.465309896935565,30.465309896935565
port147,SSP2-RCP8.5-Reg,Bergen_Norway,NOR,EU,Tanker,1.1470936336427688,26.53726436101126,26.53726436101126,30.44072700281116,30.44072700281116
port147,SSP5-RCP4.5-Multi,Bergen_Norway,NOR,EU,Tanker,1.3902514515715054,26.53726436101126,26.53726436101126,36.893470298632685,36.893470298632685
port147,SSP5-RCP4.5-Reg,Bergen_Norway,NOR,EU,Tanker,1.387442278198571,26.53726436101126,26.53726436101126,36.81892252219921,36.81892252219921
port147,SSP5-RCP8.5-Multi,Bergen_Norway,NOR,EU,Tanker,1.8101495594232855,26.53726436101126,26.53726436101126,48.036417391383786,48.036417391383786
port147,SSP5-RCP8.5-Reg,Bergen_Norway,NOR,EU,Tanker,1.8080939656680626,26.53726436101126,26.53726436101126,47.98186755648259,47.98186755648259
port148,SSP1-RCP2.6-Multi,Big Creek_Belize,BLZ,NA,Container,1.6135276216827177,2234.6995563051496,1505.5183345318353,3605.7494602604725,2429.195417716878
port148,SSP1-RCP2.6-Reg,Big Creek_Belize,BLZ,NA,Container,1.3449054656605195,2234.6995563051496,1505.5183345318353,3005.4596473839333,2024.7798367639878
port148,SSP1-RCP4.5-Multi,Big Creek_Belize,BLZ,NA,Container,1.5969126904359254,2234.6995563051496,1505.5183345318353,3568.6200807752252,2404.181334097847
port148,SSP1-RCP4.5-Reg,Big Creek_Belize,BLZ,NA,Container,1.329810050477082,2234.6995563051496,1505.5183345318353,2971.725929771264,2002.0534124379524
port148,SSP2-RCP2.6-Multi,Big Creek_Belize,BLZ,NA,Container,1.7339219182879417,2234.6995563051496,1505.5183345318353,3874.794541465837,2610.451238629107
