Index,LCOA,Latitude,Longitude,Production,Max_capacity,Electricity_Cost_Frac
-1_23_1000000.0,233.33,-1,23,1000000,0.00096897,0.310013239
-1_24_1000000.0,234.69,-1,24,1000000,0.001766755,0.317179116
-1_25_1000000.0,237.77,-1,25,1000000,0.000202376,0.31811871
-1_26_1000000.0,239.57,-1,26,1000000,0.00441051,0.317238195
-1_27_1000000.0,235.26,-1,27,1000000,0.007214506,0.309437523
-1_28_1000000.0,233.14,-1,28,1000000,0.00230396,0.309534481
-1_29_1000000.0,236.48,-1,29,1000000,0.544708452,0.315408355
-1_30_1000000.0,226.04,-1,30,1000000,0.216464314,0.310041687
-1_31_1000000.0,231.63,-1,31,1000000,1.260376553,0.313776242
-1_32_1000000.0,234.43,-1,32,1000000,0.270592564,0.304113896
-1_33_1000000.0,221.71,-1,33,1000000,0,0.289804382
-1_34_1000000.0,213.15,-1,34,1000000,0.706267363,0.287081072
-1_35_1000000.0,219.73,-1,35,1000000,0.859090815,0.296824889
-1_36_1000000.0,219.74,-1,36,1000000,1.43928218,0.297269287
-1_37_1000000.0,232.03,-1,37,1000000,1.414001631,0.30838392
-1_38_1000000.0,226.81,-1,38,1000000,1.632037651,0.306203663
-1_39_1000000.0,224.2,-1,39,1000000,1.748932404,0.304013376
-1_40_1000000.0,221.56,-1,40,1000000,1.779889835,0.308353907
-1_41_1000000.0,224.68,-1,41,1000000,1.558814397,0.313610658
-1_42_1000000.0,206.95,-1,42,1000000,1.024943971,0.292114055
-1_101_1000000.0,250.08,-1,101,1000000,0.249285111,0.334993102
-1_102_1000000.0,246.3,-1,102,1000000,1.012206803,0.330100671
-1_103_1000000.0,251.34,-1,103,1000000,0.799298955,0.340881133
-1_104_1000000.0,237.97,-1,104,1000000,0.362445005,0.320672692
-1_110_1000000.0,245.12,-1,110,1000000,0.218383072,0.328798146
-1_111_1000000.0,251.21,-1,111,1000000,0.091826204,0.343090377
-1_112_1000000.0,249.03,-1,112,1000000,0.123093952,0.338305416
-1_113_1000000.0,248.9,-1,113,1000000,0.098461865,0.340825386
-1_114_1000000.0,248.31,-1,114,1000000,0.194296064,0.343651746
-1_115_1000000.0,243.13,-1,115,1000000,0.164662062,0.335563776
-1_116_1000000.0,245.98,-1,116,1000000,0.37735585,0.341142096
-1_117_1000000.0,231.07,-1,117,1000000,0.443957857,0.324287496
-1_120_1000000.0,238.06,-1,120,1000000,0.172786396,0.332780138
-1_122_1000000.0,247.61,-1,122,1000000,0.157718268,0.336307147
-1_131_1000000.0,250.52,-1,131,1000000,0.022435186,0.336959748
-1_132_1000000.0,254.3,-1,132,1000000,0.013746448,0.338564278
-1_133_1000000.0,256.43,-1,133,1000000,0.003242088,0.337913391
-1_134_1000000.0,240.21,-1,134,1000000,0.03668476,0.323405881
-1_136_1000000.0,236.13,-1,136,1000000,0.014659516,0.320143998
0_-80_1000000.0,261.35,0,-80,1000000,0.691801092,0.351851267
0_-79_1000000.0,291.93,0,-79,1000000,0.645368841,0.378237998
0_-78_1000000.0,235.47,0,-78,1000000,0.502555862,0.320786076
0_-77_1000000.0,272.36,0,-77,1000000,0.304870451,0.34801465
0_-76_1000000.0,271.84,0,-76,1000000,0.026491688,0.348461443
0_-75_1000000.0,270.64,0,-75,1000000,0.036668474,0.351470612
0_-74_1000000.0,266.32,0,-74,1000000,0.007232383,0.351536914
0_-73_1000000.0,265.33,0,-73,1000000,0.003983954,0.356211269
0_-72_1000000.0,260.23,0,-72,1000000,0.000817362,0.349335903
0_-71_1000000.0,260.45,0,-71,1000000,0.000135545,0.349412339
0_-70_1000000.0,258.8,0,-70,1000000,0.000910753,0.35027238
0_-69_1000000.0,259.75,0,-69,1000000,0,0.350094007
0_-68_1000000.0,258.35,0,-68,1000000,0,0.349274626
0_-67_1000000.0,255.3,0,-67,1000000,9.28E-05,3.49E-01
0_-66_1000000.0,253.87,0,-66,1000000,0,0.344695969
0_-65_1000000.0,251.64,0,-65,1000000,0.000127354,0.343136331
0_-64_1000000.0,253.84,0,-64,1000000,0.004894653,0.344353177
0_-63_1000000.0,253,0,-63,1000000,0.16774784,0.342231522
0_-62_1000000.0,257.62,0,-62,1000000,0.049787459,0.345786543
0_-61_1000000.0,258.83,0,-61,1000000,0.013593785,0.348876316
0_-60_1000000.0,257.37,0,-60,1000000,0.004107473,0.346578542
0_-59_1000000.0,253.93,0,-59,1000000,0,0.343995599
0_-58_1000000.0,248.18,0,-58,1000000,0,0.336201495
0_-57_1000000.0,244.14,0,-57,1000000,0,0.332426693
0_-56_1000000.0,240.38,0,-56,1000000,8.60E-05,3.33E-01
0_-55_1000000.0,241.07,0,-55,1000000,0,0.331993715
0_-54_1000000.0,242.51,0,-54,1000000,0,0.334580889
0_-53_1000000.0,246.06,0,-53,1000000,0,0.337060745
0_-52_1000000.0,253.5,0,-52,1000000,0.084238484,0.340945316
0_-50_1000000.0,246.21,0,-50,1000000,0.009673768,0.328440761
0_10_1000000.0,280.59,0,10,1000000,0.121795353,0.374253158
0_11_1000000.0,263.92,0,11,1000000,0.095213614,0.3590506
0_12_1000000.0,251.4,0,12,1000000,0.199066274,0.348544824
0_13_1000000.0,248.26,0,13,1000000,0.038338914,0.3451706
0_14_1000000.0,241.43,0,14,1000000,0.02870777,0.333882487
0_15_1000000.0,236.15,0,15,1000000,0.210918919,0.32588727
0_16_1000000.0,236.25,0,16,1000000,0.151203222,0.321589524
0_17_1000000.0,240.29,0,17,1000000,0,0.322537304
0_18_1000000.0,238.63,0,18,1000000,0.007069311,0.319036995
0_19_1000000.0,236.21,0,19,1000000,0.000747876,0.317550701
0_20_1000000.0,233.69,0,20,1000000,9.43E-05,3.12E-01
0_21_1000000.0,232.72,0,21,1000000,0.001481926,0.311049673
0_22_1000000.0,232.56,0,22,1000000,0.000236876,0.309899954
0_23_1000000.0,233.34,0,23,1000000,0.000162653,0.314156937
0_24_1000000.0,234.07,0,24,1000000,0.032233842,0.314586616
0_25_1000000.0,237.13,0,25,1000000,0.089657769,0.318008481
0_26_1000000.0,240.71,0,26,1000000,0.001708038,0.322274167
0_27_1000000.0,239.75,0,27,1000000,0.000703448,0.321631443
0_28_1000000.0,238.47,0,28,1000000,0.000661892,0.317565155
0_29_1000000.0,244.19,0,29,1000000,0.522590517,0.329911202
0_30_1000000.0,231.49,0,30,1000000,0.067837666,0.319138372
0_31_1000000.0,229.29,0,31,1000000,0.976350879,0.311994006
0_32_1000000.0,230.85,0,32,1000000,0.160424915,0.311167555
0_33_1000000.0,227.83,0,33,1000000,0.081315446,0.30183441
0_34_1000000.0,213.32,0,34,1000000,0.047063333,0.288441276
0_35_1000000.0,222.99,0,35,1000000,0.475256263,0.299244622
0_36_1000000.0,213.4,0,36,1000000,1.330065419,0.289472278
0_37_1000000.0,219.97,0,37,1000000,0.841811135,0.298866432
0_38_1000000.0,216.76,0,38,1000000,1.130141901,0.298673616
0_39_1000000.0,216.21,0,39,1000000,1.80430008,0.296636979
0_40_1000000.0,217.98,0,40,1000000,2.065764036,0.308439813
0_41_1000000.0,220.82,0,41,1000000,1.819208045,0.310557999
0_42_1000000.0,221.21,0,42,1000000,1.691290741,0.314178039
0_100_1000000.0,245.9,0,100,1000000,0.274748068,0.328191542
0_101_1000000.0,244.79,0,101,1000000,0.470832714,0.331255406
0_102_1000000.0,248.63,0,102,1000000,0.717861549,0.333702017
0_103_1000000.0,251.13,0,103,1000000,0.352686864,0.3418972
0_110_1000000.0,248.5,0,110,1000000,0.711257272,0.334432594
0_111_1000000.0,246.63,0,111,1000000,0.884072106,0.339711067
0_112_1000000.0,243.34,0,112,1000000,0.855285533,0.329790177
0_113_1000000.0,249.87,0,113,1000000,0.015392658,0.343230447
0_114_1000000.0,251.62,0,114,1000000,0.001930504,0.344845737
0_115_1000000.0,244.49,0,115,1000000,0.040106944,0.339565115
0_116_1000000.0,239.04,0,116,1000000,0.682513152,0.331065671
0_117_1000000.0,238.75,0,117,1000000,0.854803168,0.334513029
0_120_1000000.0,217.49,0,120,1000000,0.135844915,0.307615218
1_-79_1000000.0,291.45,1,-79,1000000,0.35824112,0.382603106
1_-78_1000000.0,276.51,1,-78,1000000,0.48249306,0.364638469
1_-77_1000000.0,241.61,1,-77,1000000,0.512222021,0.327192172
1_-76_1000000.0,262.99,1,-76,1000000,0.602216482,0.335759915
1_-75_1000000.0,260.43,1,-75,1000000,0.840638618,0.340759138
1_-74_1000000.0,263.44,1,-74,1000000,0.141489797,0.34544037
1_-73_1000000.0,262.95,1,-73,1000000,7.38E-05,3.52E-01
1_-72_1000000.0,261.75,1,-72,1000000,0.019012155,0.350326461
1_-71_1000000.0,261.82,1,-71,1000000,0.013611439,0.35325967
1_-70_1000000.0,261.46,1,-70,1000000,0.003421435,0.346494846
1_-69_1000000.0,262.39,1,-69,1000000,0.001163601,0.352140468
1_-68_1000000.0,260.93,1,-68,1000000,0,0.351776051
1_-67_1000000.0,255.27,1,-67,1000000,0,0.344990908
1_-66_1000000.0,257.43,1,-66,1000000,0,0.354506447
1_-65_1000000.0,244.23,1,-65,1000000,0,0.332945875
1_-64_1000000.0,249.95,1,-64,1000000,0,0.342336844
1_-63_1000000.0,253.55,1,-63,1000000,0.020528749,0.344957749
1_-62_1000000.0,250.1,1,-62,1000000,0.052358373,0.336814136
1_-61_1000000.0,256.03,1,-61,1000000,0.192497106,0.346284271
1_-60_1000000.0,251.62,1,-60,1000000,0.285691816,0.341295095
1_-59_1000000.0,249.22,1,-59,1000000,0.017475525,0.341671635
1_-58_1000000.0,249.77,1,-58,1000000,0,0.340536616
1_-57_1000000.0,244.65,1,-57,1000000,0,0.336575682
1_-56_1000000.0,241.9,1,-56,1000000,0,0.332000006
1_-55_1000000.0,243.35,1,-55,1000000,0,0.333039331
1_-54_1000000.0,244.58,1,-54,1000000,0.000232038,0.336397138
1_-53_1000000.0,251.11,1,-53,1000000,0,0.33609889
1_-52_1000000.0,256.72,1,-52,1000000,0.032315465,0.341595956
1_-51_1000000.0,258.69,1,-51,1000000,0.699117749,0.344043058
1_-50_1000000.0,239.51,1,-50,1000000,0.232400475,0.32309385
1_10_1000000.0,279.16,1,10,1000000,0.059740414,0.368669234
1_11_1000000.0,261.88,1,11,1000000,0.130950568,0.358667222
1_12_1000000.0,248.56,1,12,1000000,0.337470398,0.341387125
1_13_1000000.0,246.13,1,13,1000000,0.160431624,0.341693926
1_14_1000000.0,242.49,1,14,1000000,0.00044683,0.334662342
1_15_1000000.0,238.42,1,15,1000000,8.72E-05,3.29E-01
1_16_1000000.0,236.23,1,16,1000000,0.000404173,0.319842622
1_17_1000000.0,237,1,17,1000000,0.002218799,0.32021929
1_18_1000000.0,237.49,1,18,1000000,0.025249365,0.318904955
1_19_1000000.0,235.79,1,19,1000000,0.00811265,0.3155962
1_20_1000000.0,234.12,1,20,1000000,0.002617689,0.312487799
1_21_1000000.0,235.14,1,21,1000000,0.000601435,0.314945022
1_22_1000000.0,232.14,1,22,1000000,0.001942818,0.311746276
1_23_1000000.0,232.55,1,23,1000000,0.002435193,0.314984212
1_24_1000000.0,233.29,1,24,1000000,0.086736142,0.311177111
1_25_1000000.0,237.6,1,25,1000000,0.123084398,0.313628015
1_26_1000000.0,241.59,1,26,1000000,0.001087466,0.318527607
1_27_1000000.0,241.53,1,27,1000000,0.002807341,0.318612879
1_28_1000000.0,237.22,1,28,1000000,0.001993537,0.31484048
1_29_1000000.0,235.53,1,29,1000000,0.116460879,0.315356701
1_30_1000000.0,227.21,1,30,1000000,0.678274034,0.310346538
1_31_1000000.0,229.36,1,31,1000000,0.681558956,0.314899804
1_32_1000000.0,231.08,1,32,1000000,1.116787216,0.314167914
1_33_1000000.0,232.59,1,33,1000000,0.33083899,0.313860008
1_34_1000000.0,242.04,1,34,1000000,0.083349565,0.324868927
1_35_1000000.0,236.18,1,35,1000000,0.949640186,0.308860526
1_36_1000000.0,209.18,1,36,1000000,1.696167354,0.287764731
1_37_1000000.0,213.3,1,37,1000000,1.096004235,0.296444609
1_38_1000000.0,207.23,1,38,1000000,0.565316849,0.287645913
1_39_1000000.0,211.08,1,39,1000000,2.455512462,0.291192274
1_40_1000000.0,218.81,1,40,1000000,2.235229324,0.30306888
1_41_1000000.0,219.95,1,41,1000000,2.122539685,0.307148958
1_42_1000000.0,219.31,1,42,1000000,1.763774974,0.307991834
1_43_1000000.0,217.97,1,43,1000000,1.724173918,0.308712812
1_99_1000000.0,249.94,1,99,1000000,0.191832158,0.327192134
1_100_1000000.0,242.85,1,100,1000000,0.462927403,0.329373326
1_101_1000000.0,246.94,1,101,1000000,0.810473075,0.332962237
1_102_1000000.0,248.74,1,102,1000000,0.368285356,0.337341296
1_103_1000000.0,234.69,1,103,1000000,0.159462832,0.318342017
1_109_1000000.0,243.51,1,109,1000000,0.49852927,0.322234344
1_110_1000000.0,252.85,1,110,1000000,0.651851116,0.33494169
1_111_1000000.0,250.46,1,111,1000000,0.598232326,0.337040469
1_112_1000000.0,245.88,1,112,1000000,0.329749351,0.332936394
1_113_1000000.0,246.38,1,113,1000000,0.029237079,0.329326684
1_114_1000000.0,251.84,1,114,1000000,0.001215603,0.343422477
1_115_1000000.0,249.45,1,115,1000000,0.007442401,0.342794571
1_116_1000000.0,246.37,1,116,1000000,0.027900965,0.338171486
1_117_1000000.0,236.31,1,117,1000000,0.555429068,0.328730728
1_118_1000000.0,237.91,1,118,1000000,0.378609686,0.334364176
1_121_1000000.0,238.59,1,121,1000000,0.136985245,0.330028054
1_122_1000000.0,226.02,1,122,1000000,0.107821958,0.317730467
1_128_1000000.0,229.34,1,128,1000000,0.060322443,0.313618816
2_-78_1000000.0,290.83,2,-78,1000000,0.184977556,0.377051386
2_-77_1000000.0,246.89,2,-77,1000000,0.631002267,0.336854514
2_-76_1000000.0,244.45,2,-76,1000000,0.714688137,0.331940772
2_-75_1000000.0,246.28,2,-75,1000000,0.983687863,0.330564963
2_-74_1000000.0,253.44,2,-74,1000000,0.714892189,0.337269002
2_-73_1000000.0,256.91,2,-73,1000000,0.343007659,0.344987801
2_-72_1000000.0,257.6,2,-72,1000000,0.070398501,0.346678715
2_-71_1000000.0,257.88,2,-71,1000000,0.000146985,0.347452704
2_-70_1000000.0,260.26,2,-70,1000000,0.000485879,0.348887352
2_-69_1000000.0,261.11,2,-69,1000000,0,0.349765347
2_-68_1000000.0,260.74,2,-68,1000000,7.43E-05,3.50E-01
2_-67_1000000.0,254.37,2,-67,1000000,0.000679046,0.344711537
2_-66_1000000.0,249.91,2,-66,1000000,0,0.335424668
2_-65_1000000.0,245.47,2,-65,1000000,0,0.338884172
2_-64_1000000.0,237.17,2,-64,1000000,0,0.32947164
2_-63_1000000.0,243.37,2,-63,1000000,0,0.331828947
2_-62_1000000.0,246.9,2,-62,1000000,0.034873021,0.337425725
2_-61_1000000.0,251.2,2,-61,1000000,0.425689817,0.341459857
2_-60_1000000.0,249.99,2,-60,1000000,0.38419225,0.342307595
2_-59_1000000.0,255.25,2,-59,1000000,0.072871421,0.346781967
2_-58_1000000.0,252.31,2,-58,1000000,0,0.346115464
2_-57_1000000.0,245.43,2,-57,1000000,0.000211579,0.3376478
2_-56_1000000.0,243.45,2,-56,1000000,0.001177644,0.332901312
2_-55_1000000.0,243.97,2,-55,1000000,0,0.334228357
2_-54_1000000.0,244.86,2,-54,1000000,0,0.33443178
2_-53_1000000.0,251.14,2,-53,1000000,0,0.339669944
2_-52_1000000.0,257.03,2,-52,1000000,0.001021926,0.33869713
2_-51_1000000.0,253.08,2,-51,1000000,0.349846966,0.338280629
2_10_1000000.0,274.34,2,10,1000000,0.084656826,0.361037316
2_11_1000000.0,256.33,2,11,1000000,0.455078659,0.35400773
2_12_1000000.0,248.96,2,12,1000000,0.336810497,0.342626356
2_13_1000000.0,245.36,2,13,1000000,0.00576523,0.340516182
2_14_1000000.0,243.12,2,14,1000000,0.0008322,0.335412152
2_15_1000000.0,236.17,2,15,1000000,0.00093571,0.323929252
2_16_1000000.0,235.9,2,16,1000000,0.001896794,0.319283471
2_17_1000000.0,237.1,2,17,1000000,0.001803871,0.319519021
2_18_1000000.0,236.04,2,18,1000000,0.020331195,0.317883148
2_19_1000000.0,236.31,2,19,1000000,0.110743935,0.314837044
2_20_1000000.0,235.98,2,20,1000000,0.069245975,0.31672127
2_21_1000000.0,235.72,2,21,1000000,0.092704972,0.31678478
2_22_1000000.0,234.93,2,22,1000000,0.231483891,0.316012392
2_23_1000000.0,232.38,2,23,1000000,0.214320356,0.312073167
2_24_1000000.0,234.72,2,24,1000000,0.001488005,0.313788789
2_25_1000000.0,236.86,2,25,1000000,0.001754703,0.315621631
2_26_1000000.0,238.53,2,26,1000000,0.001678006,0.316077293
2_27_1000000.0,240.16,2,27,1000000,0.004215918,0.318086523
2_28_1000000.0,241.85,2,28,1000000,0.025947233,0.321457071
2_29_1000000.0,238.81,2,29,1000000,0.009998101,0.318173215
2_30_1000000.0,242.65,2,30,1000000,0.555174306,0.327018549
2_31_1000000.0,215.91,2,31,1000000,0.783018583,0.293348413
2_32_1000000.0,221.25,2,32,1000000,0.556674186,0.304098626
2_33_1000000.0,214.31,2,33,1000000,0.086640429,0.293106478
2_34_1000000.0,213.64,2,34,1000000,0.689066856,0.293412308
2_35_1000000.0,205.87,2,35,1000000,1.501853039,0.283462635
2_36_1000000.0,206.1,2,36,1000000,3.928053163,0.288680075
2_37_1000000.0,203.58,2,37,1000000,3.069791941,0.28377462
2_38_1000000.0,210.89,2,38,1000000,0.978330321,0.289325073
2_39_1000000.0,217.63,2,39,1000000,2.248312278,0.297733311
2_40_1000000.0,222.03,2,40,1000000,2.259540307,0.303328427
2_41_1000000.0,221.52,2,41,1000000,1.96690941,0.30661613
2_42_1000000.0,219.72,2,42,1000000,1.788181659,0.307725118
2_43_1000000.0,219.8,2,43,1000000,1.738424514,0.308803481
2_44_1000000.0,217.73,2,44,1000000,1.718209401,0.310079609
2_45_1000000.0,203.68,2,45,1000000,1.286199375,0.289273436
2_99_1000000.0,249.79,2,99,1000000,0.284239472,0.335423016
2_100_1000000.0,239.46,2,100,1000000,0.678344342,0.324956753
2_101_1000000.0,230.35,2,101,1000000,0.572384252,0.319590313
2_103_1000000.0,240.32,2,103,1000000,0.666428821,0.326377666
2_104_1000000.0,235.93,2,104,1000000,0.351626499,0.321908079
2_112_1000000.0,256.8,2,112,1000000,0.279368852,0.342700262
2_113_1000000.0,245.37,2,113,1000000,0.030067314,0.328907695
2_114_1000000.0,243.32,2,114,1000000,0.005510024,0.326966487
2_115_1000000.0,246.58,2,115,1000000,0.002924118,0.334482956
2_116_1000000.0,248.02,2,116,1000000,0.00018105,0.337913705
2_117_1000000.0,243.28,2,117,1000000,0.104221462,0.337180857
3_-77_1000000.0,279.94,3,-77,1000000,0.263566217,0.363485284
3_-76_1000000.0,242.24,3,-76,1000000,0.708153644,0.330170885
3_-75_1000000.0,230.17,3,-75,1000000,0.836826124,0.316159234
3_-74_1000000.0,243.42,3,-74,1000000,0.635000333,0.325427471
3_-73_1000000.0,246.25,3,-73,1000000,1.105565116,0.331054223
3_-72_1000000.0,252.26,3,-72,1000000,0.771365859,0.339882666
3_-71_1000000.0,254.15,3,-71,1000000,0.010954259,0.344379279
3_-70_1000000.0,256.3,3,-70,1000000,0.011963838,0.344461459
3_-69_1000000.0,257.92,3,-69,1000000,0.000119232,0.349923102
3_-68_1000000.0,259.02,3,-68,1000000,0.03205192,0.35115975
3_-67_1000000.0,256.45,3,-67,1000000,0.011361123,0.347945136
3_-66_1000000.0,247.96,3,-66,1000000,0.002574887,0.330315946
3_-65_1000000.0,245.81,3,-65,1000000,0,0.329367661
3_-64_1000000.0,242.54,3,-64,1000000,7.08E-05,3.31E-01
3_-63_1000000.0,239.39,3,-63,1000000,0,0.331310066
3_-62_1000000.0,242.43,3,-62,1000000,0.100104926,0.334368687
3_-61_1000000.0,240.29,3,-61,1000000,1.129334372,0.330318052
3_-60_1000000.0,243.02,3,-60,1000000,1.110395341,0.336221308
3_-59_1000000.0,257.65,3,-59,1000000,0.22655179,0.354517666
3_-58_1000000.0,249.35,3,-58,1000000,7.75E-05,3.48E-01
3_-57_1000000.0,243.36,3,-57,1000000,0.000179726,0.338182339
3_-56_1000000.0,244.66,3,-56,1000000,0.000154895,0.337135149
3_-55_1000000.0,248.57,3,-55,1000000,9.42E-05,3.39E-01
3_-54_1000000.0,244.51,3,-54,1000000,0,0.336878863
3_-53_1000000.0,250.32,3,-53,1000000,0.000103218,0.338487635
3_-52_1000000.0,256.66,3,-52,1000000,0.000457871,0.343893885
3_-51_1000000.0,240.81,3,-51,1000000,0.058901889,0.325724646
3_10_1000000.0,259.71,3,10,1000000,0.169157231,0.345576448
3_11_1000000.0,264.14,3,11,1000000,0.374573609,0.360105048
3_12_1000000.0,248.83,3,12,1000000,0.214994363,0.34292524
3_13_1000000.0,248.47,3,13,1000000,0.004742978,0.340628592
3_14_1000000.0,244.34,3,14,1000000,0.001222766,0.333148266
3_15_1000000.0,239.97,3,15,1000000,0.000783812,0.327216718
3_16_1000000.0,238.86,3,16,1000000,0.018036456,0.322948523
3_17_1000000.0,235.68,3,17,1000000,0.007653072,0.321403861
3_18_1000000.0,234.2,3,18,1000000,0.02307402,0.316181857
3_19_1000000.0,233.11,3,19,1000000,0.643855098,0.312630193
3_20_1000000.0,233.25,3,20,1000000,0.814244899,0.31177384
3_21_1000000.0,235.88,3,21,1000000,0.304522751,0.315904874
3_22_1000000.0,234.83,3,22,1000000,0.089787003,0.313483808
3_23_1000000.0,234.76,3,23,1000000,0.031314514,0.314414902
3_24_1000000.0,234.5,3,24,1000000,0.013422999,0.310287869
3_25_1000000.0,237.05,3,25,1000000,0.024452507,0.315355507
3_26_1000000.0,236.79,3,26,1000000,0.007378097,0.316462017
3_27_1000000.0,238.01,3,27,1000000,0.139665247,0.316960525
3_28_1000000.0,234.15,3,28,1000000,0.316334253,0.313167774
3_29_1000000.0,230.22,3,29,1000000,0.696450248,0.309486951
3_30_1000000.0,229.42,3,30,1000000,1.36421169,0.31097239
3_31_1000000.0,221.34,3,31,1000000,0.702330562,0.301903145
3_32_1000000.0,217.3,3,32,1000000,0.787771727,0.299424351
3_33_1000000.0,217.37,3,33,1000000,0.769758842,0.29996151
3_34_1000000.0,214.82,3,34,1000000,1.345139434,0.295766055
3_35_1000000.0,205.02,3,35,1000000,3.720234483,0.282839042
3_36_1000000.0,199.73,3,36,1000000,7.176301184,0.279525703
3_37_1000000.0,201.43,3,37,1000000,4.351395191,0.286066907
3_38_1000000.0,215.44,3,38,1000000,2.53369698,0.304702483
3_39_1000000.0,231.02,3,39,1000000,1.731113871,0.308192957
3_40_1000000.0,231.18,3,40,1000000,1.852597521,0.309764293
3_41_1000000.0,224.28,3,41,1000000,2.187086424,0.304951092
3_42_1000000.0,219.11,3,42,1000000,2.396014815,0.301886523
3_43_1000000.0,220.4,3,43,1000000,2.07702138,0.31184366
3_44_1000000.0,220.36,3,44,1000000,2.18440717,0.305679061
3_45_1000000.0,217.91,3,45,1000000,2.17619906,0.303875192
3_46_1000000.0,211.22,3,46,1000000,2.515561619,0.299555678
3_98_1000000.0,255.53,3,98,1000000,0.196947013,0.336825779
3_99_1000000.0,243.42,3,99,1000000,0.541238072,0.330242694
3_102_1000000.0,233.43,3,102,1000000,0.666046698,0.325522237
3_103_1000000.0,233.19,3,103,1000000,0.589829437,0.322458769
3_113_1000000.0,243.23,3,113,1000000,0.304744842,0.33304622
3_114_1000000.0,247.39,3,114,1000000,0.15540018,0.338680048
3_115_1000000.0,243.66,3,115,1000000,0.025511657,0.329502631
3_116_1000000.0,241.06,3,116,1000000,0.008422775,0.332413197
3_117_1000000.0,236.33,3,117,1000000,0.105957381,0.328690349
4_-77_1000000.0,312.08,4,-77,1000000,0.064554163,0.387281297
4_-76_1000000.0,236.18,4,-76,1000000,0.763657651,0.328184652
4_-75_1000000.0,233.71,4,-75,1000000,1.20598153,0.328338388
4_-74_1000000.0,243.78,4,-74,1000000,0.725246931,0.327844063
4_-73_1000000.0,244,4,-73,1000000,1.377166951,0.326277272
4_-72_1000000.0,240.85,4,-72,1000000,1.40950637,0.329666489
4_-71_1000000.0,244.24,4,-71,1000000,1.013415945,0.33605485
4_-70_1000000.0,249.65,4,-70,1000000,0.328668719,0.340051151
4_-69_1000000.0,254.15,4,-69,1000000,0.069086129,0.345260439
4_-68_1000000.0,258.93,4,-68,1000000,0.125937465,0.350081045
4_-67_1000000.0,252.07,4,-67,1000000,0.202387364,0.342133556
4_-66_1000000.0,253.59,4,-66,1000000,0.012409674,0.341927464
4_-65_1000000.0,249.29,4,-65,1000000,0,0.340352907
4_-64_1000000.0,242.64,4,-64,1000000,0,0.328732987
4_-63_1000000.0,239.08,4,-63,1000000,0.000260364,0.332499445
4_-62_1000000.0,234.6,4,-62,1000000,0.097871264,0.32516082
4_-61_1000000.0,231.38,4,-61,1000000,0.613816507,0.319599248
4_-60_1000000.0,229.33,4,-60,1000000,0.358515313,0.321281623
4_-59_1000000.0,245.48,4,-59,1000000,0.284527473,0.343501296
4_-58_1000000.0,247.12,4,-58,1000000,0.002260492,0.348212043
4_-57_1000000.0,246.49,4,-57,1000000,0,0.34339188
4_-56_1000000.0,248.69,4,-56,1000000,7.89E-05,3.40E-01
4_-55_1000000.0,245.4,4,-55,1000000,0.012640071,0.338758287
4_-54_1000000.0,248.96,4,-54,1000000,0.001929206,0.342401027
4_-53_1000000.0,253.63,4,-53,1000000,0.000305527,0.344593239
4_-52_1000000.0,254.7,4,-52,1000000,0.027029181,0.343555799
4_10_1000000.0,281.04,4,10,1000000,0.356894082,0.363553082
4_11_1000000.0,261.36,4,11,1000000,0.689087794,0.351435215
4_12_1000000.0,245.75,4,12,1000000,0.392849095,0.338950375
4_13_1000000.0,244.32,4,13,1000000,0.058200662,0.335557879
4_14_1000000.0,238.82,4,14,1000000,0.086339343,0.327468134
4_15_1000000.0,235.69,4,15,1000000,0.417537151,0.323430361
4_16_1000000.0,234.68,4,16,1000000,0.139586289,0.317256502
4_17_1000000.0,233.19,4,17,1000000,0.22222139,0.315631227
4_18_1000000.0,230.06,4,18,1000000,0.377333345,0.311000738
4_19_1000000.0,230.9,4,19,1000000,1.247294674,0.312948677
4_20_1000000.0,228.51,4,20,1000000,1.282816251,0.309112872
4_21_1000000.0,232.59,4,21,1000000,0.752999844,0.31032577
4_22_1000000.0,233.28,4,22,1000000,0.327186929,0.311231166
4_23_1000000.0,233.75,4,23,1000000,0.196195352,0.311565975
4_24_1000000.0,235.61,4,24,1000000,0.010414899,0.31455486
4_25_1000000.0,231.17,4,25,1000000,0.01111814,0.310035771
4_26_1000000.0,226.42,4,26,1000000,0.398457635,0.306244742
4_27_1000000.0,224.81,4,27,1000000,0.885262313,0.304558268
4_28_1000000.0,223.85,4,28,1000000,0.940928363,0.303158121
4_29_1000000.0,224.25,4,29,1000000,0.572671413,0.304845632
4_30_1000000.0,225.65,4,30,1000000,0.806040571,0.308415723
4_31_1000000.0,224.72,4,31,1000000,1.553684344,0.307803323
4_32_1000000.0,223.97,4,32,1000000,1.552298694,0.306875343
4_33_1000000.0,226.32,4,33,1000000,1.070901037,0.308642364
4_34_1000000.0,216.15,4,34,1000000,1.414982318,0.294741929
4_35_1000000.0,209.21,4,35,1000000,2.860637308,0.287934859
4_36_1000000.0,202.58,4,36,1000000,1.937916268,0.281393811
4_37_1000000.0,211.74,4,37,1000000,2.381809246,0.296322467
4_38_1000000.0,219.82,4,38,1000000,0.902649078,0.299798163
4_39_1000000.0,235.27,4,39,1000000,0.791076917,0.316271661
4_40_1000000.0,236.23,4,40,1000000,1.738409289,0.311836427
4_41_1000000.0,222.52,4,41,1000000,2.038005498,0.304207782
