total_capacity,total_produced,utilization_pct,total_demand,total_delivered,total_unmet
7.996450476850366,7.996450476850366,100.0,1268.6661011061055,7.996450476850367,1260.669650629255
699.6894167244074,699.6894167244074,100.0,1268.6661011061055,699.6894167244072,568.9766843816984
1399.3788334488147,1268.666101106106,90.65923185213808,1268.6661011061055,1268.6661011061055,0.0
