commodity,from_id,to_id,flow
p0,p0,oft_steel12,2.612826707718816
p3,t173,oft_steel5,7.971500251222846
p3,t167,t173,7.971500251222846
p3,p3,t167,7.971500251222846
p4,t142,oft_f8,0.3265998339136993
p4,t84,t142,0.3265998339136993
p4,t84,t147,0.5893133078410548
p4,p4,t84,0.9159131417547541
p4,p4,oft_f7,1.2276362210635627
p4,t147,oft_steel1,0.5893133078410548
p5,p5,t74,3.6650927873667127
p5,t74,t127,3.6650927873667127
p5,t127,oft_f4,3.6650927873667127
p5,p5,oft_steel7,2.9678132711467073
p5,p5,oft_f9,10.73903002716147
p6,t106,t107,7.715681126713143
p6,t107,oft_steel11,7.715681126713143
p6,t106,t94,4.769170385606369
p6,p6,t106,12.484851512319512
p6,t94,oft_steel9,4.769170385606369
p7,p7,oft_steel1,13.140130365061802
p8,t18,t94,17.19977017825448
p8,p8,t18,17.19977017825448
p8,t94,oft_steel8,17.19977017825448
p9,p9,t163,10.131481275935233
p9,t147,oft_steel2,10.131481275935233
p9,t163,t147,10.131481275935233
p10,p10,t87,5.268199669052185
p10,t87,t147,5.268199669052185
p10,t147,oft_steel2,5.268199669052185
p11,t49,t93,2.8513355291737987
p11,t49,t94,14.018428469682156
p11,t127,oft_f4,5.403421457791862
p11,t93,oft_f6,2.8513355291737987
p11,p11,t49,22.273185456647816
p11,t49,t127,5.403421457791862
p11,t94,oft_steel9,14.018428469682156
p12,p12,t54,10.925103741524705
p12,t54,t15,3.1333285668961905
p12,t15,oft_f5,3.1333285668961905
p12,t54,t148,7.791775174628515
p12,t148,oft_steel3,7.791775174628515
p13,p13,oft_f7,0.8144146482417665
p13,p13,oft_steel10,2.5752178347704016
p14,t34,t147,3.8569821552964534
p14,p14,t34,3.8569821552964534
p14,t147,oft_steel1,3.8569821552964534
p15,p15,t162,2.1586463908671343
p15,t162,t147,2.1586463908671343
p15,t147,oft_steel2,2.1586463908671343
p15,p15,oft_steel12,0.8850163599050305
p16,p16,oft_steel6,6.952255895280972
p17,p17,oft_steel1,2.409746586561719
p18,t54,t15,3.074903873110802
p18,t15,oft_f5,3.074903873110802
p18,p18,t54,3.074903873110802
p19,t53,t148,21.83416465651519
p19,p19,t53,21.83416465651519
p19,t148,oft_steel3,21.83416465651519
p20,t147,oft_steel2,10.411510136011458
p20,p20,t163,10.411510136011458
p20,t163,t147,10.411510136011458
p21,t106,t94,12.989113614248204
p21,t94,oft_steel8,12.989113614248204
p21,p21,t106,12.989113614248204
p22,p22,oft_f8,3.178054692167745
p23,p23,oft_steel1,1.9999294608513978
p24,t147,oft_steel2,23.18587371509641
p24,p24,t77,23.18587371509641
p24,t77,t147,23.18587371509641
p25,p25,t165,1.5146604749071144
p25,t165,oft_steel4,1.5146604749071144
p26,t173,oft_steel5,2.2597568115302265
p26,t144,oft_steel4,10.830429327833915
p26,p26,t77,13.09018613936414
p26,t77,t144,10.830429327833915
p26,t77,t173,2.2597568115302265
p27,p27,oft_steel6,4.77560400377688
p28,p28,oft_steel10,1.8189196297343215
p30,p30,oft_steel7,2.8385453618845817
p31,p31,oft_steel6,0.6172299036831772
p31,p31,oft_steel1,7.733962714536065
p32,p32,oft_steel12,2.674701833746668
p33,p33,t18,6.217178715984776
p33,t18,t93,6.217178715984776
p33,t93,oft_f6,6.217178715984776
p34,p34,oft_steel7,6.53873116970974
p35,p35,t62,1.2364798231500023
p35,t147,oft_steel1,1.2364798231500023
p35,t62,t147,1.2364798231500023
p36,t53,t148,16.793089386058366
p36,t148,oft_steel3,16.793089386058366
p36,p36,t53,16.793089386058366
p37,p37,oft_f8,2.4614732667860397
p38,p38,oft_steel10,3.32154366220842
p39,p39,oft_steel1,5.853688968934406
p41,p41,t53,3.4342682020900277
p41,t53,t147,3.4342682020900277
p41,t147,oft_steel1,3.4342682020900277
p42,p42,oft_f7,3.9240769235621547
p43,t173,oft_steel5,2.1138327399879566
p43,t163,t148,6.047602444447311
p43,t148,oft_steel3,6.047602444447311
p43,t147,oft_steel1,1.7176047815736337
p43,t163,t147,1.7176047815736337
p43,t163,t173,2.1138327399879566
p43,p43,t163,9.879039966008902
p44,t153,t147,1.3078877607957955
p44,t147,oft_steel1,1.3078877607957955
p44,p44,t153,1.3078877607957955
p45,p45,t18,21.781793072436034
p45,t15,oft_f5,2.8602818051515824
p45,t18,t15,2.8602818051515824
p45,t18,t94,18.92151126728445
p45,t94,oft_steel8,3.760113165035147
p45,t94,oft_steel9,15.161398102249304
p46,p46,t168,2.8755277246969837
p46,t168,t147,2.8755277246969837
p46,t147,oft_steel1,2.8755277246969837
p48,t87,t147,4.355522617227039
p48,p48,t87,4.355522617227039
p48,t147,oft_steel2,1.3109204746869603
p48,t147,oft_steel1,3.0446021425400787
p49,p49,oft_steel1,3.266507667719961
pf0,pf0,oft_steel12,6.1725449013705145
pf17,pf17,oft_steel3,52.46663166164938
pf17,pf17,oft_steel4,12.345089802741029
pf28,pf28,oft_steel11,7.715681126713143
pf28,pf28,oft_steel10,7.715681126713143
pf31,pf31,oft_steel6,12.345089802741029
pf31,pf31,oft_steel7,12.345089802741029
pf31,pf31,oft_f10,3.9376443432925394
pf31,pf31,oft_f12,3.9376443432925394
pf31,pf31,oft_f11,3.9376443432925394
pf39,pf39,oft_f3,12.290223253307015
pf39,pf39,oft_f2,12.290223253307015
pf44,t173,oft_steel5,12.345089802741029
pf44,pf44,oft_ship144,290.12
pf44,t153,t37,7.15935335144098
pf44,t153,t173,12.345089802741029
pf44,t37,oft_f13,7.15935335144098
pf44,pf44,t153,19.50444315418201
pf49,pf49,oft_steel1,52.46663166164938
pf49,pf49,oft_steel2,52.46663166164938
pf49,pf49,oft_f1,12.290223253307015
