commodity,from_id,to_id,flow
p5,t80,t69,24.690179605482058
p5,p5,t80,24.690179605482058
p5,p5,oft_sh4,19.43804
p5,p5,oft_f9,10.73903002716147
p5,t69,oft_steel7,24.690179605482058
p17,p17,oft_steel3,104.93326332329876
p17,p17,oft_steel4,24.690179605482058
p23,p23,oft_sh8,14.79612
p26,t67,t120,25.530559999999998
p26,t127,oft_f4,9.068514245158575
p26,t67,t127,9.068514245158575
p26,t15,oft_f5,9.068514245158575
p26,t93,oft_f6,9.068514245158575
p26,t93,oft_sh6,16.82696
p26,t67,t93,25.895474245158574
p26,t67,t15,9.068514245158575
p26,t67,t94,67.89799391507566
p26,t67,t59,12.18504
p26,p26,t67,149.64609665055139
p26,t94,oft_steel8,33.94899695753783
p26,t94,oft_steel9,33.94899695753783
p26,t59,oft_sh10,12.18504
p26,t120,oft_sh3,25.530559999999998
p31,p31,oft_f10,3.9376443432925394
p31,p31,oft_steel6,24.690179605482058
p31,p31,oft_f11,3.9376443432925394
p31,p31,oft_f12,3.9376443432925394
p35,p35,oft_sh1,142.1588
p38,p38,oft_sh9,13.34552
p39,p39,oft_f3,12.290223253307015
p39,p39,oft_f2,12.290223253307015
p42,p42,t1,27.776452056167315
p42,p42,oft_f7,5.966127792867484
p42,t8,oft_steel12,12.345089802741029
p42,t1,t107,15.431362253426286
p42,t107,oft_steel11,15.431362253426286
p42,p42,oft_steel10,15.431362253426286
p42,t1,t8,12.345089802741029
p44,t153,t147,29.59224
p44,t142,oft_f8,5.966127792867484
p44,t173,oft_steel5,24.690179605482058
p44,t144,oft_sh7,16.24672
p44,t147,oft_sh2,10.73444
p44,t153,t144,16.24672
p44,t153,t173,24.690179605482058
p44,t153,t142,5.966127792867484
p44,t147,oft_sh5,18.8578
p44,p44,t153,76.49526739834954
p49,p49,oft_f1,12.290223253307015
p49,p49,oft_steel1,104.93326332329876
p49,p49,oft_steel2,104.93326332329876
