commodity,from_id,to_id,flow
p0,p0,oft_f3,0.18659057449482247
p1,p1,t23,0.021168291816115223
p1,t23,oft_f7,0.021168291816115223
p2,p2,t49,0.9197429942020505
p2,t49,t59,0.9197429942020505
p2,t59,oft_sh10,0.9197429942020505
p3,t147,oft_sh2,0.30537722710899323
p3,p3,t163,0.30537722710899323
p3,t163,t147,0.30537722710899323
p4,p4,oft_f8,0.016531162459871865
p5,t106,t8,0.1544048761831252
p5,p5,t106,0.1544048761831252
p5,t8,oft_steel12,0.1544048761831252
p7,p7,oft_sh10,1.335042916253854
p8,p8,oft_f10,0.285979090532314
p10,t107,oft_steel11,1.031958229718731
p10,t54,t107,1.031958229718731
p10,p10,t54,1.031958229718731
p11,p11,oft_sh4,0.20783123895927427
p13,p13,oft_f8,0.013377208115613985
p14,p14,oft_steel12,0.010862769355532884
p15,t87,t8,0.19185631674276105
p15,p15,t87,0.19185631674276105
p15,t8,oft_steel12,0.19185631674276105
p16,p16,oft_sh1,0.02923587976850701
p17,p17,oft_steel11,0.02030876018233164
p18,p18,oft_f9,0.23837424236822702
p19,t147,oft_sh2,0.21241540863971667
p19,t166,t147,0.21241540863971667
p19,p19,t166,0.21241540863971667
p20,p20,oft_steel10,0.03381990985791634
p21,p21,oft_f10,0.431624279043544
p22,t84,t26,0.09775792997286561
p22,p22,t84,0.09775792997286561
p22,t26,oft_steel10,0.09775792997286561
p23,t107,oft_steel11,0.06515161958767343
p23,p23,t54,0.06515161958767343
p23,t54,t107,0.06515161958767343
p24,p24,oft_steel12,0.12140983524710167
p25,t23,oft_f7,0.14940553568200718
p25,p25,t23,0.14940553568200718
p28,p28,oft_sh10,0.46167394129545
p29,p29,oft_f13,0.018842835520621354
p30,t133,t59,0.008552468941576746
p30,p30,t133,0.008552468941576746
p30,t59,oft_sh10,0.008552468941576746
p32,p32,t153,0.033041380316724815
p32,t153,t22,0.033041380316724815
p32,t22,oft_sh1,0.033041380316724815
p33,t107,oft_steel11,0.015406722665655802
p33,p33,t103,0.015406722665655802
p33,t103,t107,0.015406722665655802
p34,p34,oft_sh9,0.0395328445833079
p35,t87,t8,0.09315623168930247
p35,t8,oft_steel12,0.09315623168930247
p35,p35,t87,0.09315623168930247
p37,p37,oft_f10,0.21759354819702026
p38,p38,oft_f8,0.009626969429025974
p39,p39,oft_steel3,0.028978046586954024
p40,p40,oft_f10,0.06481765204271082
p41,t106,t8,0.05953813495799779
p41,t8,oft_steel12,0.05953813495799779
p41,p41,t106,0.05953813495799779
p42,p42,t163,0.06791670684747071
p42,t163,t117,0.06791670684747071
p42,t117,oft_sh8,0.06791670684747071
p43,p43,t53,0.06502108607560451
p43,t80,oft_sh4,0.06502108607560451
p43,t53,t80,0.06502108607560451
p45,p45,oft_steel12,0.0980291623003171
p47,p47,oft_f9,0.5701216568213014
p49,p49,oft_sh4,0.06437479228637508
