total_capacity,total_produced,utilization_pct,total_demand,total_delivered,total_unmet
7.996450476850366,7.996450476850366,100.0,920.5061011061055,7.996450476850367,912.5096506292551
699.6894167244074,699.6894167244074,100.0,920.5061011061055,699.689416724407,220.81668438169845
1099.5119405669252,913.3467477546644,83.06837916500741,920.5061011061055,913.3467477546644,7.15935335144098
