commodity,from_id,to_id,flow
p0,p0,oft_steel1,25.65620399303809
p1,p1,t25,2.9106401247158433
p1,t25,oft_steel10,2.9106401247158433
p3,t163,t144,22.476252982910484
p3,t144,oft_sh7,10.69777020645034
p3,t144,oft_steel4,11.778482776460145
p3,p3,t163,41.98936872748657
p3,t147,oft_steel2,19.513115744576087
p3,t163,t147,19.513115744576087
p4,p4,oft_f8,2.2730348382323813
p5,t106,t147,10.7101871133517
p5,p5,t106,21.230670475179714
p5,t106,t107,10.520483361828013
p5,t107,oft_steel11,10.520483361828013
p5,t147,oft_steel2,10.7101871133517
p7,p7,oft_sh10,11.43072
p7,t18,t120,23.95008
p7,t18,t22,37.29878433435351
p7,t127,oft_f4,9.068514245158575
p7,t15,oft_f5,9.068514245158575
p7,p7,t18,172.1376809849049
p7,t18,t93,24.853794245158575
p7,t93,oft_f6,9.068514245158575
p7,t93,oft_sh6,15.785280000000002
p7,t18,t15,9.068514245158575
p7,t18,t94,67.89799391507566
p7,t22,oft_sh1,37.29878433435351
p7,t94,oft_steel8,33.94899695753783
p7,t94,oft_steel9,33.94899695753783
p7,t18,t127,9.068514245158575
p7,t120,oft_sh3,23.95008
p8,p8,oft_f10,3.9376443432925394
p8,p8,oft_f1,6.9515568828307615
p8,p8,oft_steel7,8.717526929168017
p8,p8,oft_steel6,19.71539679290186
p10,t54,t117,6.861802190411975
p10,t147,oft_sh2,10.06992
p10,t54,t147,51.91446176387734
p10,t54,t148,60.38744294707852
p10,t148,oft_steel3,60.38744294707852
p10,t26,oft_steel10,0.3769450296336072
p10,t147,oft_steel2,24.154141763877337
p10,t54,t26,0.3769450296336072
p10,t147,oft_sh5,17.690400000000004
p10,t117,oft_sh8,6.861802190411975
p10,p10,t54,119.54065193100145
p11,p11,t77,28.576795356900213
p11,t147,oft_steel2,28.225274945823458
p11,t77,t22,0.3515204110767556
p11,t22,oft_sh1,0.3515204110767556
p11,t77,t147,28.225274945823458
p13,p13,oft_f8,1.839366115896923
p14,p14,oft_steel12,1.4936307863857716
p16,p16,oft_sh1,4.019933468169714
p17,p17,oft_steel11,2.7924545250706005
p18,p18,t77,32.77645832563122
p18,t77,t22,32.77645832563122
p18,t22,oft_sh1,32.77645832563122
p19,t166,t173,15.749780270086438
p19,t173,oft_steel5,15.749780270086438
p19,t166,t147,13.457338417874604
p19,p19,t166,29.207118687961042
p19,t147,oft_steel1,13.457338417874604
p20,p20,oft_sh9,4.650237605463496
p21,p21,t80,21.203321348880714
p21,p21,oft_f11,3.9376443432925394
p21,p21,oft_steel7,15.972652676314041
p21,t80,t147,21.203321348880714
p21,t147,oft_steel1,21.203321348880714
p21,p21,oft_sh4,18.234720000000003
p22,t144,oft_steel4,12.911696829021913
p22,t84,t144,12.911696829021913
p22,p22,t84,12.911696829021913
p22,p22,oft_f8,0.5300185422471078
p24,p24,oft_steel12,10.851459016355257
p24,p24,t162,5.842393330121222
p24,t162,t117,5.842393330121222
p24,t117,oft_sh8,5.842393330121222
p25,t23,oft_sh9,2.4333562643316684
p25,t23,oft_steel10,12.143777099076836
p25,t23,oft_f7,5.966127792867484
p25,p25,t23,20.54326115627599
p28,t18,t22,58.91170346076883
p28,t37,oft_f13,4.568463467355544
p28,p28,t18,63.48016692812437
p28,t22,oft_sh1,58.91170346076883
p28,t18,t37,4.568463467355544
p29,p29,oft_f13,2.590889884085436
p30,t133,t117,1.1759644794668025
p30,p30,t133,1.1759644794668025
p30,t117,oft_sh8,1.1759644794668025
p32,t144,oft_sh7,4.543189793549662
p32,p32,t153,4.543189793549662
p32,t153,t144,4.543189793549662
p33,t107,oft_steel11,2.1184243665276727
p33,p33,t103,2.1184243665276727
p33,t103,t107,2.1184243665276727
p34,p34,oft_sh9,5.435766130204836
p37,p37,oft_f1,5.338666370476254
p37,p37,oft_f3,12.290223253307015
p37,p37,oft_f2,12.290223253307015
p38,p38,oft_f8,1.3237082964910714
p39,p39,oft_steel3,3.984481405706178
p40,p40,oft_steel6,4.974782812580198
p40,p40,oft_f12,3.9376443432925394
p41,t106,t147,8.186493556724697
p41,p41,t106,8.186493556724697
p41,t147,oft_steel1,8.186493556724697
p42,p42,t163,9.338547191527223
p42,t163,t148,9.338547191527223
p42,t148,oft_steel3,9.338547191527223
p43,t173,oft_steel5,8.94039933539562
p43,p43,t53,8.94039933539562
p43,t53,t173,8.94039933539562
p45,t106,t147,13.479009816293601
p45,p45,t106,13.479009816293601
p45,t147,oft_steel2,13.479009816293601
p47,p47,oft_f9,10.73903002716147
p47,p47,t80,67.65269778576749
p47,t80,t147,36.42990600678065
p47,t148,oft_steel3,31.22279177898684
p47,t80,t148,31.22279177898684
p47,t147,oft_steel1,36.42990600678065
p49,p49,t80,8.851533939376573
p49,t80,t147,8.851533939376573
p49,t147,oft_steel2,8.851533939376573
