node_id,produced,capacity
p0,4.852392457192087,4.852392457192087
p1,0.0,2.451484056126653
p2,0.0,30.134273840922614
p3,14.804214752271,14.804214752271
p4,3.9808773880911597,3.9808773880911597
p5,32.262167016253365,32.262167016253365
p6,23.186152808593377,23.186152808593377
p7,24.403099249400487,24.403099249400487
p8,31.94243033104403,31.94243033104403
p9,18.815608083879717,18.815608083879717
p10,0.0,9.783799385382629
p11,0.0,41.36448727663166
p12,0.0,22.916589812912008
p13,6.295031754165455,6.295031754165455
p14,0.0,7.162966859836271
p15,5.652516537148306,5.652516537148306
p16,0.0,12.911332376950376
p17,4.475243660757478,4.475243660757478
p18,0.0,5.710535764348632
p19,0.0,40.5491629335282
p20,19.335661681164133,19.335661681164133
p21,0.2555186334785198,24.12263956931809
p22,5.902101571168669,5.902101571168669
p23,3.7141547130097385,3.7141547130097385
p24,0.0,43.059479756607615
p25,0.0,2.812940881970355
p26,24.310345687390548,24.310345687390548
p27,0.0,8.868978864157063
p28,3.377993598078026,3.377993598078026
p30,5.271584243499937,5.271584243499937
p31,15.509357719550021,15.509357719550021
p32,4.967303405529526,4.967303405529526
p33,0.0,11.546189043971726
p34,12.143357886603802,12.143357886603802
p35,2.29631967156429,2.29631967156429
p36,0.0,31.18716600267982
p37,4.571307495459788,4.571307495459788
p38,0.0,6.168581086958493
p39,10.871136656592467,10.871136656592467
p40,0.0,9.206969810123324
p41,0.0,6.377926661024337
p42,7.287571429472573,7.287571429472573
p43,18.346788508302247,18.346788508302247
p44,2.428934412906477,2.428934412906477
p45,0.0,40.45190142023834
p46,0.0,5.340265774437255
p47,0.0,11.790984228467101
p48,0.0,8.088827717707359
p49,6.066371382908499,6.066371382908499
