commodity,from_id,to_id,flow
p0,p0,oft_steel12,0.11059583948016152
p1,p1,oft_steel7,0.05587428048151916
p2,p2,t86,0.6868210562033644
p2,t8,oft_steel12,0.6868210562033644
p2,t86,t8,0.6868210562033644
p3,t173,oft_steel5,0.33741800005176065
p3,t167,t173,0.33741800005176065
p3,p3,t167,0.33741800005176065
p4,t107,oft_steel11,0.09073224816162187
p4,p4,t164,0.09073224816162187
p4,t164,t107,0.09073224816162187
p5,p5,oft_f9,0.7353200459544926
p6,t106,t8,0.5284593232727836
p6,t8,oft_steel12,0.5284593232727836
p6,p6,t106,0.5284593232727836
p7,p7,oft_f3,0.5561959942883302
p8,t18,t93,0.7280326001377557
p8,t93,oft_f6,0.7280326001377557
p8,p8,t18,0.7280326001377557
p9,p9,t163,0.4288457682935548
p9,t173,oft_steel5,0.4288457682935548
p9,t163,t173,0.4288457682935548
p10,p10,t87,0.22299257858421945
p10,t87,t8,0.22299257858421945
p10,t8,oft_steel12,0.22299257858421945
p11,t49,t93,0.9427803367893256
p11,t93,oft_f6,0.9427803367893256
p11,p11,t49,0.9427803367893256
p12,p12,t54,0.5223154373313278
p12,t107,oft_steel11,0.5223154373313278
p12,t54,t107,0.5223154373313278
p13,t23,t107,0.14347650721744626
p13,p13,t23,0.14347650721744626
p13,t107,oft_steel11,0.14347650721744626
p14,t34,t8,0.1632585039278922
p14,p14,t34,0.1632585039278922
p14,t8,oft_steel12,0.1632585039278922
p15,p15,oft_steel12,0.12883228574696992
p16,p16,oft_f10,0.2942753818108348
p17,p17,oft_steel3,0.10199985551583995
p18,t107,oft_steel11,0.1301546612956953
p18,p18,t54,0.1301546612956953
p18,t54,t107,0.1301546612956953
p19,t64,t107,0.9241974457784207
p19,p19,t64,0.9241974457784207
p19,t107,oft_steel11,0.9241974457784207
p20,t173,oft_steel5,0.4406988417359347
p20,p20,t163,0.4406988417359347
p20,t163,t173,0.4406988417359347
p21,t106,t8,0.5498037508676488
p21,t8,oft_steel12,0.5498037508676488
p21,p21,t106,0.5498037508676488
p22,t84,t107,0.13452083353090982
p22,t107,oft_steel11,0.13452083353090982
p22,p22,t84,0.13452083353090982
p23,p23,oft_f13,0.08465309887201683
p24,t8,oft_steel12,0.9814126440252448
p24,t86,t8,0.9814126440252448
p24,p24,t86,0.9814126440252448
p25,p25,t165,0.06411261269448103
p25,t165,t148,0.06411261269448103
p25,t148,oft_steel3,0.06411261269448103
p26,p26,oft_f9,0.5540819529889583
p27,p27,oft_f10,0.2021419684138362
p28,p28,oft_steel10,0.07699130707870144
p29,t34,t8,0.06660952190775822
p29,t8,oft_steel12,0.06660952190775822
p29,p29,t34,0.06660952190775822
p30,p30,oft_f10,0.1201500682279188
p31,p31,oft_f10,0.3534896346336187
p32,p32,oft_steel12,0.11321489243372138
p33,t78,t107,0.26316100385120744
p33,t107,oft_steel11,0.26316100385120744
p33,p33,t78,0.26316100385120744
p34,p34,oft_f9,0.27677168972316357
p35,p35,t19,0.05233777029206359
p35,t173,oft_steel5,0.05233777029206359
p35,t19,t173,0.05233777029206359
p36,t34,t8,0.7108185983516768
p36,p36,t34,0.7108185983516768
p36,t8,oft_steel12,0.7108185983516768
p37,p37,oft_f8,0.10418934462586411
p38,t107,oft_steel11,0.14059444072839872
p38,t72,t107,0.14059444072839872
p38,p38,t72,0.14059444072839872
p39,p39,oft_f3,0.24777519445224996
p40,t107,oft_steel11,0.20984546575779656
p40,t54,t107,0.20984546575779656
p40,p40,t54,0.20984546575779656
p41,t34,t8,0.1453658498239165
p41,t8,oft_steel12,0.1453658498239165
p41,p41,t34,0.1453658498239165
p42,t107,oft_steel11,0.166098494119033
p42,p42,t164,0.166098494119033
p42,t164,t107,0.166098494119033
p43,t166,t173,0.41816042184164665
p43,t173,oft_steel5,0.41816042184164665
p43,p43,t166,0.41816042184164665
p44,p44,oft_steel1,0.05536032849929293
p45,t78,t107,0.9219806591507316
p45,t107,oft_steel11,0.9219806591507316
p45,p45,t78,0.9219806591507316
p46,t173,oft_steel5,0.12171545924643318
p46,p46,t168,0.12171545924643318
p46,t168,t173,0.12171545924643318
p47,p47,oft_steel12,0.26874038127560346
p48,p48,t79,0.1843607457027318
p48,t107,oft_steel11,0.1843607457027318
p48,t79,t107,0.1843607457027318
p49,p49,oft_steel3,0.13826487482412533
