node_id,produced,capacity
p0,0.11059583948016152,0.11059583948016152
p1,0.05587428048151916,0.05587428048151916
p2,0.6868210562033644,0.6868210562033644
p3,0.33741800005176065,0.33741800005176065
p4,0.09073224816162187,0.09073224816162187
p5,0.7353200459544926,0.7353200459544926
p6,0.5284593232727836,0.5284593232727836
p7,0.5561959942883302,0.5561959942883302
p8,0.7280326001377557,0.7280326001377557
p9,0.4288457682935548,0.4288457682935548
p10,0.22299257858421945,0.22299257858421945
p11,0.9427803367893256,0.9427803367893256
p12,0.5223154373313278,0.5223154373313278
p13,0.14347650721744626,0.14347650721744626
p14,0.1632585039278922,0.1632585039278922
p15,0.12883228574696992,0.12883228574696992
p16,0.2942753818108348,0.2942753818108348
p17,0.10199985551583995,0.10199985551583995
p18,0.1301546612956953,0.1301546612956953
p19,0.9241974457784207,0.9241974457784207
p20,0.4406988417359347,0.4406988417359347
p21,0.5498037508676488,0.5498037508676488
p22,0.13452083353090982,0.13452083353090982
p23,0.08465309887201683,0.08465309887201683
p24,0.9814126440252448,0.9814126440252448
p25,0.06411261269448103,0.06411261269448103
p26,0.5540819529889583,0.5540819529889583
p27,0.2021419684138362,0.2021419684138362
p28,0.07699130707870144,0.07699130707870144
p29,0.06660952190775822,0.06660952190775822
p30,0.1201500682279188,0.1201500682279188
p31,0.3534896346336187,0.3534896346336187
p32,0.11321489243372138,0.11321489243372138
p33,0.26316100385120744,0.26316100385120744
p34,0.27677168972316357,0.27677168972316357
p35,0.05233777029206359,0.05233777029206359
p36,0.7108185983516768,0.7108185983516768
p37,0.10418934462586411,0.10418934462586411
p38,0.14059444072839872,0.14059444072839872
p39,0.24777519445224996,0.24777519445224996
p40,0.20984546575779656,0.20984546575779656
p41,0.1453658498239165,0.1453658498239165
p42,0.166098494119033,0.166098494119033
p43,0.41816042184164665,0.41816042184164665
p44,0.05536032849929293,0.05536032849929293
p45,0.9219806591507316,0.9219806591507316
p46,0.12171545924643318,0.12171545924643318
p47,0.26874038127560346,0.26874038127560346
p48,0.1843607457027318,0.1843607457027318
p49,0.13826487482412533,0.13826487482412533
