commodity,from_id,to_id,flow
p0,p0,oft_steel1,4.25668269222788
p1,t123,t107,0.8079855459638844
p1,p1,t123,2.8616955641398376
p1,t107,oft_steel11,0.8079855459638844
p1,t123,t94,2.0537100181759533
p1,t94,oft_steel9,2.0537100181759533
p3,p3,oft_steel10,2.8784786723723865
p4,p4,t163,11.31589174163842
p4,t173,oft_steel5,11.31589174163842
p4,t163,t173,11.31589174163842
p5,p5,oft_steel8,0.5173425086647689
p6,p6,t80,9.829792613949206
p6,t148,oft_steel3,9.829792613949206
p6,t80,t148,9.829792613949206
p7,p7,oft_steel1,11.837096698262645
p8,p8,t142,0.5113835760057189
p8,t144,oft_steel4,0.5113835760057189
p8,t142,t144,0.5113835760057189
p9,p9,oft_ship74,24.217465422369234
p10,p10,oft_steel6,1.6588623655969006
p11,p11,oft_ship52,120.07658105870398
p12,p12,oft_steel11,0.7191882075234411
p13,p13,oft_ship99,1.8887286592916301
p14,p14,oft_ship80,9.081452726520125
p15,p15,oft_steel5,0.1338168003040213
p16,p16,oft_steel10,1.1764438549407925
p17,p17,t167,5.934288830547699
p17,t167,t148,5.934288830547699
p17,t148,oft_steel3,5.934288830547699
p18,p18,oft_ship69,2.3086211967408756
p19,p19,oft_steel1,4.065705730596311
p20,p20,oft_ship153,4.299841402330937
p21,p21,oft_steel8,0.11459592379684613
p22,p22,oft_ship51,4.746098962549022
p23,t88,t94,0.7178607062072365
p23,p23,t88,0.7178607062072365
p23,t94,oft_steel8,0.7178607062072365
p24,p24,oft_steel11,2.833769832123068
p25,p25,t68,12.697736824233637
p25,t148,oft_steel3,12.697736824233637
p25,t68,t148,12.697736824233637
p26,p26,oft_steel11,0.875746342156933
p27,p27,oft_ship99,11.289893887592605
p28,p28,oft_steel3,0.4527423064782292
p28,p28,oft_steel1,2.0268032135715037
p29,p29,oft_ship18,46.93665160893708
p30,p30,oft_ship80,6.661899653896134
p31,p31,oft_ship76,21.60208882642234
p32,p32,oft_steel4,1.1693803225769615
p33,p33,oft_steel1,1.1740666896935303
p34,p34,oft_ship52,25.90415559598887
