node_id,produced,capacity
p0,5.529791974008076,5.529791974008076
p1,0.0,2.793714024075958
p2,34.34105281016822,34.34105281016822
p3,16.870900002588034,16.870900002588034
p4,4.536612408081093,4.536612408081093
p5,36.76600229772463,36.76600229772463
p6,26.422966163639177,26.422966163639177
p7,27.80979971441651,27.80979971441651
p8,36.401630006887785,36.401630006887785
p9,21.44228841467774,21.44228841467774
p10,11.149628929210973,11.149628929210973
p11,47.13901683946628,47.13901683946628
p12,26.11577186656639,26.11577186656639
p13,7.173825360872313,7.173825360872313
p14,8.16292519639461,8.16292519639461
p15,6.4416142873484965,6.4416142873484965
p16,14.713769090541739,14.713769090541739
p17,5.099992775791998,5.099992775791998
p18,6.507733064784765,6.507733064784765
p19,46.209872288921034,46.209872288921034
p20,22.034942086796736,22.034942086796736
p21,27.49018754338244,27.49018754338244
p22,6.726041676545491,6.726041676545491
p23,4.232654943600841,4.232654943600841
p24,49.070632201262235,49.070632201262235
p25,3.2056306347240513,3.2056306347240513
p26,27.704097649447917,27.704097649447917
p27,10.107098420691809,10.107098420691809
p28,3.849565353935072,3.849565353935072
p30,6.007503411395939,6.007503411395939
p31,17.674481731680935,17.674481731680935
p32,5.660744621686069,5.660744621686069
p33,13.158050192560372,13.158050192560372
p34,13.83858448615818,13.83858448615818
p35,2.6168885146031795,2.6168885146031795
p36,35.54092991758384,35.54092991758384
p37,5.209467231293206,5.209467231293206
p38,7.029722036419936,7.029722036419936
p39,12.388759722612498,12.388759722612498
p40,10.492273287889828,10.492273287889828
p41,7.268292491195825,7.268292491195825
p42,8.304924705951649,8.304924705951649
p43,20.908021092082333,20.908021092082333
p44,2.7680164249646464,2.7680164249646464
p45,46.09903295753658,46.09903295753658
p46,6.085772962321659,6.085772962321659
p47,13.437019063780173,13.437019063780173
p48,9.21803728513659,9.21803728513659
p49,6.913243741206267,6.913243741206267
