node_id,demand,delivered,unmet,served_pct
oft_f1,12.290223253307015,12.290223253307015,0.0,100.0
oft_f2,12.290223253307015,12.290223253307015,0.0,100.0
oft_f3,12.290223253307015,12.290223253307015,0.0,100.0
oft_f4,9.068514245158575,9.068514245158575,0.0,100.0
oft_f5,9.068514245158575,9.068514245158575,0.0,100.0
oft_f6,9.068514245158575,9.068514245158575,0.0,100.0
oft_f7,5.966127792867484,5.966127792867484,0.0,100.0
oft_f8,5.966127792867484,5.966127792867484,0.0,100.0
oft_f9,10.73903002716147,10.73903002716147,0.0,99.99999999999999
oft_f10,3.9376443432925394,3.9376443432925394,0.0,100.0
oft_f11,3.9376443432925394,3.9376443432925394,0.0,100.0
oft_f12,3.9376443432925394,3.9376443432925394,0.0,100.0
oft_f13,7.15935335144098,0.0,7.15935335144098,0.0
oft_steel1,104.93326332329876,13.257770627955306,91.67549269534345,12.634478532425122
oft_steel2,104.93326332329876,77.13781814451379,27.795445178784973,73.51131157224438
oft_steel3,104.93326332329876,104.93326332329876,0.0,100.0
oft_steel4,24.690179605482058,24.690179605482058,0.0,100.0
oft_steel5,24.690179605482058,24.690179605482058,0.0,100.0
oft_steel6,24.690179605482058,24.690179605482058,0.0,100.0
oft_steel7,24.690179605482058,24.690179605482058,0.0,100.0
oft_steel8,33.94899695753783,33.94899695753783,0.0,100.0
oft_steel9,33.94899695753783,33.94899695753783,0.0,100.0
oft_steel10,15.431362253426286,15.431362253426286,0.0,100.0
oft_steel11,15.431362253426286,15.431362253426286,0.0,100.0
oft_steel12,12.345089802741029,12.345089802741029,0.0,100.0
oft_sh1,142.1588,142.1588,0.0,100.0
oft_sh2,10.73444,10.73444,0.0,100.0
oft_sh3,25.530559999999998,25.530559999999998,0.0,99.99999999999999
oft_sh4,19.43804,19.43804,0.0,100.0
oft_sh5,18.8578,18.8578,0.0,100.0
oft_sh6,16.82696,16.82696,0.0,100.0
oft_sh7,16.24672,16.24672,0.0,100.0
oft_sh8,14.79612,14.79612,0.0,100.0
oft_sh9,13.34552,13.34552,0.0,100.0
oft_sh10,12.18504,12.18504,0.0,100.0
